"assay_component_name"	"technological_target_type_sub"	"chnm"	"casn"	"Efficacy/potency"	"stkc"	"stkc_unit"	"apid"	"rowi"	"coli"	"wllt"	"wllq"	"conc"	"rval"
CEETOX_H295R_ESTRADIOL	Estradiol	Cyproconazole	"94361-06-5"	intermediate	100.0	mM	"20130320.Plate.5"	4	5	t	1	1.111111111	0.096
CEETOX_H295R_ESTRADIOL	Estradiol	Cyproconazole	"94361-06-5"	intermediate	100.0	mM	"20130320.Plate.5"	3	4	t	1	3.333333333	0.08
CEETOX_H295R_ESTRADIOL	Estradiol	Cyproconazole	"94361-06-5"	intermediate	100.0	mM	"20130320.Plate.5"	3	5	t	1	3.333333333	0.064
CEETOX_H295R_ESTRADIOL	Estradiol	Cyproconazole	"94361-06-5"	intermediate	100.0	mM	"20130320.Plate.5"	2	5	t	1	10.0	0.038
CEETOX_H295R_ESTRADIOL	Estradiol	Cyproconazole	"94361-06-5"	intermediate	100.0	mM	"20130320.Plate.5"	2	4	t	1	10.0	0.026
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Cytembena	"21739-91-3"	lower	100.0	mM	"04112017.Plate.1"	7	5	t	1	0.412	0.21
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Cytembena	"21739-91-3"	lower	100.0	mM	"04112017.Plate.1"	7	4	t	1	0.412	0.23
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Cytembena	"21739-91-3"	lower	100.0	mM	"04112017.Plate.1"	6	5	t	1	1.235	0.21
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Cytembena	"21739-91-3"	lower	100.0	mM	"04112017.Plate.1"	6	4	t	1	1.235	0.24
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Cytembena	"21739-91-3"	lower	100.0	mM	"04112017.Plate.1"	5	5	t	1	3.704	0.24
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Cytembena	"21739-91-3"	lower	100.0	mM	"04112017.Plate.1"	5	4	t	1	3.704	0.21
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Cytembena	"21739-91-3"	lower	100.0	mM	"04112017.Plate.1"	4	4	t	1	11.111	0.24
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Cytembena	"21739-91-3"	lower	100.0	mM	"04112017.Plate.1"	4	5	t	1	11.111	0.24
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Cytembena	"21739-91-3"	lower	100.0	mM	"04112017.Plate.1"	3	4	t	1	33.333	0.29
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Cytembena	"21739-91-3"	lower	100.0	mM	"04112017.Plate.1"	3	5	t	1	33.333	0.33
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Cytembena	"21739-91-3"	lower	100.0	mM	"04112017.Plate.1"	2	5	t	1	100.0	0.17
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Cytembena	"21739-91-3"	lower	100.0	mM	"04112017.Plate.1"	2	4	t	1	100.0	0.17
CEETOX_H295R_ESTRADIOL	Estradiol	Deethylatrazine	"6190-65-4"	lower	100.0	mM	"09Apr2014.Plate.29"	7	7	t	1	0.411522634	0.5
CEETOX_H295R_ESTRADIOL	Estradiol	Deethylatrazine	"6190-65-4"	lower	100.0	mM	"09Apr2014.Plate.29"	7	6	t	1	0.411522634	0.51
CEETOX_H295R_ESTRADIOL	Estradiol	Deethylatrazine	"6190-65-4"	lower	100.0	mM	"09Apr2014.Plate.29"	6	6	t	1	1.234567901	0.49
CEETOX_H295R_ESTRADIOL	Estradiol	Deethylatrazine	"6190-65-4"	lower	100.0	mM	"09Apr2014.Plate.29"	6	7	t	1	1.234567901	0.48
CEETOX_H295R_ESTRADIOL	Estradiol	Deethylatrazine	"6190-65-4"	lower	100.0	mM	"09Apr2014.Plate.29"	5	6	t	1	3.703703704	0.67
CEETOX_H295R_ESTRADIOL	Estradiol	Deethylatrazine	"6190-65-4"	lower	100.0	mM	"09Apr2014.Plate.29"	5	7	t	1	3.703703704	0.59
CEETOX_H295R_ESTRADIOL	Estradiol	Deethylatrazine	"6190-65-4"	lower	100.0	mM	"09Apr2014.Plate.29"	4	7	t	1	11.11111111	0.59
CEETOX_H295R_ESTRADIOL	Estradiol	Deethylatrazine	"6190-65-4"	lower	100.0	mM	"09Apr2014.Plate.29"	4	6	t	1	11.11111111	0.61
CEETOX_H295R_ESTRADIOL	Estradiol	Deethylatrazine	"6190-65-4"	lower	100.0	mM	"09Apr2014.Plate.29"	3	6	t	1	33.33333333	0.95
CEETOX_H295R_ESTRADIOL	Estradiol	Deethylatrazine	"6190-65-4"	lower	100.0	mM	"09Apr2014.Plate.29"	3	7	t	1	33.33333333	0.99
CEETOX_H295R_ESTRADIOL	Estradiol	Deethylatrazine	"6190-65-4"	lower	100.0	mM	"09Apr2014.Plate.29"	2	7	t	1	100.0	0.89
CEETOX_H295R_ESTRADIOL	Estradiol	Deethylatrazine	"6190-65-4"	lower	100.0	mM	"09Apr2014.Plate.29"	2	6	t	1	100.0	1.07
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"26Mar2014.Plate.1"	7	7	t	1	0.411522634	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"26Mar2014.Plate.1"	7	6	t	1	0.411522634	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"20130320.Plate.1"	7	8	t	1	0.411522634	0.131
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"20130320.Plate.1"	7	9	t	1	0.411522634	0.116
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"26Mar2014.Plate.1"	6	7	t	1	1.234567901	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"20130320.Plate.1"	6	9	t	1	1.234567901	0.166
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"26Mar2014.Plate.1"	6	6	t	1	1.234567901	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"20130320.Plate.1"	6	8	t	1	1.234567901	0.151
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"26Mar2014.Plate.1"	5	6	t	1	3.703703704	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"20130320.Plate.1"	5	8	t	1	3.703703704	0.173
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"26Mar2014.Plate.1"	5	7	t	1	3.703703704	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"20130320.Plate.1"	5	9	t	1	3.703703704	0.173
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"26Mar2014.Plate.1"	4	6	t	1	11.11111111	0.16
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"20130320.Plate.1"	4	8	t	1	11.11111111	0.211
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"26Mar2014.Plate.1"	4	7	t	1	11.11111111	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"20130320.Plate.1"	4	9	t	1	11.11111111	0.196
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"20130320.Plate.1"	3	9	t	1	33.33333333	0.208
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"26Mar2014.Plate.1"	3	7	t	1	33.33333333	0.18
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"26Mar2014.Plate.1"	3	6	t	1	33.33333333	0.16
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"20130320.Plate.1"	3	8	t	1	33.33333333	0.263
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"20130320.Plate.1"	2	9	t	1	100.0	0.307
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"26Mar2014.Plate.1"	2	6	t	1	100.0	0.24
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"20130320.Plate.1"	2	8	t	1	100.0	0.306
CEETOX_H295R_ESTRADIOL	Estradiol	Deisopropylatrazine	"1007-28-9"	intermediate	100.0	mM	"26Mar2014.Plate.1"	2	7	t	1	100.0	0.25
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Di(2-ethylhexyl) phthalate	"117-81-7"	intermediate	100.0	mM	"04112017.Plate.6"	7	9	t	1	0.412	0.22
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Di(2-ethylhexyl) phthalate	"117-81-7"	intermediate	100.0	mM	"04112017.Plate.6"	7	8	t	1	0.412	0.24
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Di(2-ethylhexyl) phthalate	"117-81-7"	intermediate	100.0	mM	"04112017.Plate.6"	6	9	t	1	1.235	0.29
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Di(2-ethylhexyl) phthalate	"117-81-7"	intermediate	100.0	mM	"04112017.Plate.6"	6	8	t	1	1.235	0.27
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Di(2-ethylhexyl) phthalate	"117-81-7"	intermediate	100.0	mM	"04112017.Plate.6"	5	8	t	1	3.704	0.37
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Di(2-ethylhexyl) phthalate	"117-81-7"	intermediate	100.0	mM	"04112017.Plate.6"	5	9	t	1	3.704	0.4
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Di(2-ethylhexyl) phthalate	"117-81-7"	intermediate	100.0	mM	"04112017.Plate.6"	4	8	t	1	11.111	0.4
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Di(2-ethylhexyl) phthalate	"117-81-7"	intermediate	100.0	mM	"04112017.Plate.6"	4	9	t	1	11.111	0.4
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Di(2-ethylhexyl) phthalate	"117-81-7"	intermediate	100.0	mM	"04112017.Plate.6"	3	9	t	1	33.333	0.27
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Di(2-ethylhexyl) phthalate	"117-81-7"	intermediate	100.0	mM	"04112017.Plate.6"	3	8	t	1	33.333	0.25
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Di(2-ethylhexyl) phthalate	"117-81-7"	intermediate	100.0	mM	"04112017.Plate.6"	2	9	t	1	100.0	0.39
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Di(2-ethylhexyl) phthalate	"117-81-7"	intermediate	100.0	mM	"04112017.Plate.6"	2	8	t	1	100.0	0.32
CEETOX_H295R_ESTRADIOL	Estradiol	Diazinon	"333-41-5"	higher	100.0	mM	"20130320.Plate.3"	7	8	t	1	0.411522634	0.166
CEETOX_H295R_ESTRADIOL	Estradiol	Diazinon	"333-41-5"	higher	100.0	mM	"20130320.Plate.3"	7	9	t	1	0.411522634	0.147
CEETOX_H295R_ESTRADIOL	Estradiol	Diazinon	"333-41-5"	higher	100.0	mM	"20130320.Plate.3"	6	9	t	1	1.234567901	0.207
CEETOX_H295R_ESTRADIOL	Estradiol	Diazinon	"333-41-5"	higher	100.0	mM	"20130320.Plate.3"	6	8	t	1	1.234567901	0.214
CEETOX_H295R_ESTRADIOL	Estradiol	Diazinon	"333-41-5"	higher	100.0	mM	"20130320.Plate.3"	5	9	t	1	3.703703704	0.256
CEETOX_H295R_ESTRADIOL	Estradiol	Diazinon	"333-41-5"	higher	100.0	mM	"20130320.Plate.3"	5	8	t	1	3.703703704	0.275
CEETOX_H295R_ESTRADIOL	Estradiol	Diazinon	"333-41-5"	higher	100.0	mM	"20130320.Plate.3"	4	8	t	1	11.11111111	0.213
CEETOX_H295R_ESTRADIOL	Estradiol	Diazinon	"333-41-5"	higher	100.0	mM	"20130320.Plate.3"	4	9	t	1	11.11111111	0.221
CEETOX_H295R_ESTRADIOL	Estradiol	Diazinon	"333-41-5"	higher	100.0	mM	"20130320.Plate.3"	3	8	t	1	33.33333333	0.351
CEETOX_H295R_ESTRADIOL	Estradiol	Diazinon	"333-41-5"	higher	100.0	mM	"20130320.Plate.3"	3	9	t	1	33.33333333	0.26
CEETOX_H295R_ESTRADIOL	Estradiol	Diazinon	"333-41-5"	higher	100.0	mM	"20130320.Plate.3"	2	8	t	1	100.0	0.388
CEETOX_H295R_ESTRADIOL	Estradiol	Diazinon	"333-41-5"	higher	100.0	mM	"20130320.Plate.3"	2	9	t	1	100.0	0.327
CEETOX_H295R_ESTRADIOL	Estradiol	Dicyclohexylamine	"101-83-7"	intermediate	50.0	mM	"09Apr2014.Plate.30"	7	9	t	1	0.205761317	0.55
CEETOX_H295R_ESTRADIOL	Estradiol	Dicyclohexylamine	"101-83-7"	intermediate	50.0	mM	"09Apr2014.Plate.30"	7	8	t	1	0.205761317	0.59
CEETOX_H295R_ESTRADIOL	Estradiol	Dicyclohexylamine	"101-83-7"	intermediate	50.0	mM	"09Apr2014.Plate.30"	6	9	t	1	0.617283951	0.45
CEETOX_H295R_ESTRADIOL	Estradiol	Dicyclohexylamine	"101-83-7"	intermediate	50.0	mM	"09Apr2014.Plate.30"	6	8	t	1	0.617283951	0.48
CEETOX_H295R_ESTRADIOL	Estradiol	Dicyclohexylamine	"101-83-7"	intermediate	50.0	mM	"09Apr2014.Plate.30"	5	9	t	1	1.851851852	0.66
CEETOX_H295R_ESTRADIOL	Estradiol	Dicyclohexylamine	"101-83-7"	intermediate	50.0	mM	"09Apr2014.Plate.30"	5	8	t	1	1.851851852	0.7
CEETOX_H295R_ESTRADIOL	Estradiol	Dicyclohexylamine	"101-83-7"	intermediate	50.0	mM	"09Apr2014.Plate.30"	4	8	t	1	5.555555556	0.68
CEETOX_H295R_ESTRADIOL	Estradiol	Dicyclohexylamine	"101-83-7"	intermediate	50.0	mM	"09Apr2014.Plate.30"	4	9	t	1	5.555555556	0.7
CEETOX_H295R_ESTRADIOL	Estradiol	Dicyclohexylamine	"101-83-7"	intermediate	50.0	mM	"09Apr2014.Plate.30"	3	8	t	1	16.66666667	0.67
CEETOX_H295R_ESTRADIOL	Estradiol	Dicyclohexylamine	"101-83-7"	intermediate	50.0	mM	"09Apr2014.Plate.30"	3	9	t	1	16.66666667	0.6
CEETOX_H295R_ESTRADIOL	Estradiol	Dicyclohexylamine	"101-83-7"	intermediate	50.0	mM	"09Apr2014.Plate.30"	2	9	t	1	50.0	0.53
CEETOX_H295R_ESTRADIOL	Estradiol	Dicyclohexylamine	"101-83-7"	intermediate	50.0	mM	"09Apr2014.Plate.30"	2	8	t	1	50.0	0.59
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Diethylstilbestrol	"56-53-1"	lower	100.0	mM	"04112017.Plate.6"	7	6	t	1	0.412	0.2
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Diethylstilbestrol	"56-53-1"	lower	100.0	mM	"04112017.Plate.6"	7	7	t	1	0.412	0.26
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Diethylstilbestrol	"56-53-1"	lower	100.0	mM	"04112017.Plate.6"	6	7	t	1	1.235	0.28
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Diethylstilbestrol	"56-53-1"	lower	100.0	mM	"04112017.Plate.6"	6	6	t	1	1.235	0.22
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Diethylstilbestrol	"56-53-1"	lower	100.0	mM	"04112017.Plate.6"	5	6	t	1	3.704	0.29
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Diethylstilbestrol	"56-53-1"	lower	100.0	mM	"04112017.Plate.6"	5	7	t	1	3.704	0.35
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Diethylstilbestrol	"56-53-1"	lower	100.0	mM	"04112017.Plate.6"	4	7	t	1	11.111	0.38
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Diethylstilbestrol	"56-53-1"	lower	100.0	mM	"04112017.Plate.6"	4	6	t	1	11.111	0.35
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Diethylstilbestrol	"56-53-1"	lower	100.0	mM	"04112017.Plate.6"	3	7	t	1	33.333	0.32
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Diethylstilbestrol	"56-53-1"	lower	100.0	mM	"04112017.Plate.6"	3	6	t	1	33.333	0.33
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Diethylstilbestrol	"56-53-1"	lower	100.0	mM	"04112017.Plate.6"	2	7	t	1	100.0	1.31
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Diethylstilbestrol	"56-53-1"	lower	100.0	mM	"04112017.Plate.6"	2	6	t	1	100.0	1.26
CEETOX_H295R_ESTRADIOL	Estradiol	Difenoconazole	"119446-68-3"	higher	100.0	mM	"26Mar2014.Plate.3"	7	8	t	1	0.004115226	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	Difenoconazole	"119446-68-3"	higher	100.0	mM	"26Mar2014.Plate.3"	7	9	t	1	0.004115226	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	Difenoconazole	"119446-68-3"	higher	100.0	mM	"26Mar2014.Plate.3"	6	8	t	1	0.012345679	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	Difenoconazole	"119446-68-3"	higher	100.0	mM	"26Mar2014.Plate.3"	6	9	t	1	0.012345679	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	Difenoconazole	"119446-68-3"	higher	100.0	mM	"26Mar2014.Plate.3"	5	9	t	1	0.037037037	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	Difenoconazole	"119446-68-3"	higher	100.0	mM	"26Mar2014.Plate.3"	5	8	t	1	0.037037037	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	Difenoconazole	"119446-68-3"	higher	100.0	mM	"26Mar2014.Plate.3"	4	8	t	1	0.111111111	0.15
CEETOX_H295R_ESTRADIOL	Estradiol	Difenoconazole	"119446-68-3"	higher	100.0	mM	"26Mar2014.Plate.3"	4	9	t	1	0.111111111	0.13
CEETOX_H295R_ESTRADIOL	Estradiol	Difenoconazole	"119446-68-3"	higher	100.0	mM	"26Mar2014.Plate.3"	3	9	t	1	0.333333333	0.15
CEETOX_H295R_ESTRADIOL	Estradiol	Difenoconazole	"119446-68-3"	higher	100.0	mM	"26Mar2014.Plate.3"	3	8	t	1	0.333333333	0.15
CEETOX_H295R_ESTRADIOL	Estradiol	Difenoconazole	"119446-68-3"	higher	100.0	mM	"26Mar2014.Plate.3"	2	8	t	1	1.0	0.16
CEETOX_H295R_ESTRADIOL	Estradiol	Difenoconazole	"119446-68-3"	higher	100.0	mM	"26Mar2014.Plate.3"	2	9	t	1	1.0	0.17
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	"151506-44-4"	higher	20.0	mM	"02Apr2014.Plate.1"	7	4	t	1	0.082304527	0.56
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	"151506-44-4"	higher	20.0	mM	"02Apr2014.Plate.1"	7	5	t	1	0.082304527	0.6
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	"151506-44-4"	higher	20.0	mM	"02Apr2014.Plate.1"	6	4	t	1	0.24691358	0.66
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	"151506-44-4"	higher	20.0	mM	"02Apr2014.Plate.1"	6	5	t	1	0.24691358	0.65
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	"151506-44-4"	higher	20.0	mM	"02Apr2014.Plate.1"	5	5	t	1	0.740740741	0.83
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	"151506-44-4"	higher	20.0	mM	"02Apr2014.Plate.1"	5	4	t	1	0.740740741	0.79
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	"151506-44-4"	higher	20.0	mM	"02Apr2014.Plate.1"	4	5	t	1	2.222222222	0.96
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	"151506-44-4"	higher	20.0	mM	"02Apr2014.Plate.1"	4	4	t	1	2.222222222	1.04
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	"151506-44-4"	higher	20.0	mM	"02Apr2014.Plate.1"	3	4	t	1	6.666666667	1.27
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	"151506-44-4"	higher	20.0	mM	"02Apr2014.Plate.1"	3	5	t	1	6.666666667	1.16
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	"151506-44-4"	higher	20.0	mM	"02Apr2014.Plate.1"	2	4	t	1	20.0	1.09
